,fid,Label,State2017,State2022,FloorArea,Subway,SubwayDistance,RoadsDistance,Roads,Crosswalks,BusStations,BusStationDistance,PublicSpaces,LandValueGrowthRate(1y),LandValueGrowthRate(5y),TotalPopulations,10s,20s,30s,40s,50s,ShortForeigners,ShortChinese,LongForeigners,LongChinese,WorkingPopulations,FranchiseF&Bs,F&Bs,F&BDiversity,ServiceDiversity,Accommodations,RetailDiversity,AverageArea,OpeningRate,ClosingRate,BuildingAge,ResidentialArea,LivingFacilityArea,HousingUnitAreaPrice,AdjacentPopulations,RentGap(%),InflowIDX,NearestIC,GreenSpace,CV
123,1496,0,Under,Under,3150.24863896104,0,1235.17421848062,1846.30591492543,11,16,4,98.4942193126846,2,157.928960963694,180.27276389905217,3160.48016652433,10.786343051913269,11.402012506352836,13.859137198601658,16.341013457804696,15.68090124738835,9.58562550270564,32.928827326437954,44.5651649734021,72.99877323592102,520.44681917934,0.0,2,2,6,0,4,106.0,5.4,1.2,17.025974025974,0.782608695652174,0.144927536231884,3157962.469,12649.9997629978,-16.97254743664918,-0.0638663798564024,1496.72945047052,41172.161,9
124,1497,0,Under,Under,7782.47863888889,0,1515.4278856596,1497.31519123903,6,35,16,57.8568057330946,2,33.9072927280452,50.972261246612845,2859.15445849606,12.000796394771648,11.33834111091161,13.422187280929853,17.2418498034215,15.471841791964126,9.85460850018588,30.915244761032213,41.8096172402775,74.0289600016938,487.123514851485,0.0,5,4,4,0,7,356.0,2.08,1.04,18.4444444444444,0.379310344827586,0.310344827586207,3295429.1,7166.94509070498,37.58144150677748,19.68088588557128,1407.88087992256,2548.306,47
125,1498,0,Under,Under,842.137142857143,0,1298.86519778768,806.809901209501,13,3,0,236.905172591389,1,-72.4901364919419,-69.52603923314558,1073.99881290264,10.155368892426443,11.480565424985016,14.290697631104498,15.837201278807566,15.184399410736082,3.89420647219334,40.06963716583283,22.3291982481209,83.46401002042906,157.512503867574,0.0,0,0,0,0,2,139.0,1.0491803278688523,1.0,24.8095238095238,0.948717948717949,0.0512820512820513,1866848.667,6945.10866062151,-80.5795816602426,-69.07179238268306,1062.62150878454,0.0,78
126,1499,0,Under,Under,551.441220338983,0,912.639639390066,3901.81219514987,45,3,1,94.193618825389,1,-17.0998355764465,-10.636815154335435,4085.95420212545,8.466691532556329,11.610709242010598,15.085436933130271,14.551863242457744,14.921372312229142,15.4852799949677,47.68789043606985,108.01004381221,88.2399826074035,510.583426339285,0.0,14,5,6,0,9,43.0,1.3694267515923566,1.0063694267515924,25.4440677966102,0.893238434163701,0.0640569395017794,1834097.673,3615.16187384096,34.376924518685286,126.04543556907414,772.288881732479,461.369,198
127,1500,0,Under,Under,735.084325259516,0,546.809853891761,4131.17349492836,60,9,4,96.1715295943983,1,-1.10821709065942,9.30492710587789,2541.16306093832,7.95438315335138,12.38070649908772,15.68604810405479,14.837051688757706,14.00378740725692,24.9224910044017,41.7833687673408,81.0679787781933,86.95430343846597,358.5151071288,0.0,11,4,6,0,9,26.0,1.434782608695652,1.0217391304347827,27.790780141844,0.910112359550562,0.0599250936329588,2171707.854,8775.44529339098,-1.3340423082017523,-13.12703882324454,619.617228418295,75.742,124
128,1501,2,Local,Local,883.885545851528,0,292.096759266919,3615.64081656326,48,17,5,64.6130124357408,0,25.453728546917,17.40456730699907,2374.01121800528,7.834862956698434,12.560344832801665,15.826169109633977,14.903585402763756,13.789717263687836,26.6160162602294,41.31771851550904,78.7636627046776,86.71531881541817,343.862235717499,5.2631578947368425,57,10,23,6,15,101.0,2.2460732984293195,1.06282722513089,30.1042654028436,0.531818181818182,0.340909090909091,2464438.828,9421.42988963575,46.87265757442116,0.7919708925229288,701.178044171116,0.0,242
129,1502,0,Under,Under,909.671712062257,0,438.029237308906,3407.96732968033,37,21,9,29.6956271445041,0,96.239977983419,117.84044571396292,2463.59654698661,7.83486295669845,12.560344832801668,15.82616910963397,14.903585402763742,13.78971726368784,27.6203942323135,41.317718515509085,81.7358763916466,86.7153188154181,356.838169140801,4.3478260869565215,46,9,15,0,14,67.0,2.662921348314607,1.1348314606741572,27.9881422924901,0.772357723577236,0.195121951219512,2046251.638,6983.59083793312,-10.869135504481408,5.8307941068785,958.960654264147,700.949,116
130,1504,0,Under,Under,116.1475,0,405.968408496966,939.052405939297,8,12,4,147.932379012703,6,15.4520679298409,-49.76821143009754,1699.07147301353,8.972238407575693,10.812775907994604,15.58124903420086,15.69195555473215,13.290946282448692,6.74472100648667,37.860093793584056,36.4397782792287,81.79600018447476,165.437086092715,0.0,2,2,0,0,0,42.0,1.5,1.0,28.6666666666667,0.8,0.2,2722190.5173333334,1452.59538622342,-73.09312526267702,133.93595892259003,1654.14768104557,0.0,11
131,1557,2,Global,Global,3904.69844827586,0,368.182845205141,533.904008188682,5,5,2,102.846677160544,6,25.3043412032777,37.64245117923684,5876.29320320868,6.8022564490769,14.339975453255908,18.572768452740227,14.957950569434033,15.046160686680793,63.0400358186442,19.283981140478595,96.1961669150378,53.43836155690279,1860.14194915254,0.0,0,0,0,0,1,0.0,1.0277777777777777,1.0,31.9655172413793,0.259259259259259,0.0,3920811.111,9046.70908285696,9.29832275863986,29.910073362344505,1233.80142122528,1229.372,66
132,1558,2,Global,Global,6330.01651162791,0,489.057918491297,1312.79512140424,6,21,1,138.437381997786,1,1.73823213542968,24.78498866559583,4773.04129870519,7.398561106195023,14.606138491037544,18.005352261628474,14.678957711258349,14.81874199849284,45.0453269602048,20.78803741098264,71.2972185448335,55.41619688115615,2243.01451373591,0.0,9,2,8,0,8,153.0,1.2484848484848483,1.0303030303030305,24.0232558139535,0.363636363636364,0.0909090909090909,3640403.625,18676.4100692275,6.5594606468630525,2.22609764966734,1169.0568541183,0.0,265
133,1559,2,Global,Global,8048.25525,0,814.264272420582,1172.13457672339,4,21,5,10.8389342156482,1,6.39615299428273,16.730157818916492,4406.06960360642,8.309518709069142,15.012748166103735,17.138526743636998,14.252748285809536,14.471320960324649,32.8962673330611,24.089540998259988,56.1718399564772,59.295976940207886,3102.99248120301,5.882352941176471,17,6,13,0,12,43.0,3.914893617021277,1.0851063829787233,21.875,0.736842105263158,0.184210526315789,3869249.636,17246.0075805084,-3.2945270138422607,2.193382045968629,1237.47817011394,1557.996,61
134,1560,2,Global,Global,2754.98019444444,0,694.327461983192,2156.27672572166,16,20,8,41.2158773417355,0,14.1936124824818,25.497024723719537,4103.87682863646,8.66967859500268,14.538686897965205,17.066833351752397,14.606834839624488,14.30651132675512,29.3135982302648,26.104269036434104,56.3392171301244,63.65201169864199,2263.79952211327,3.75,80,7,16,0,14,141.0,3.0,1.0674157303370786,18.3796296296296,0.272727272727273,0.575757575757576,3504058.231,14717.0886527929,37.66975341147079,11.540452747294218,1419.94395207366,7666.159,107
135,1561,0,Under,Under,6201.82551764706,0,824.190978454389,367.942697975468,5,5,3,205.816930156495,0,-73.8231536021575,-70.38614317653686,1649.93934635806,8.812947941834606,13.622955191119049,17.469494754438127,15.088949900922268,13.865869825133672,10.0243721328159,35.40045128863865,28.9282676032873,74.78484277961635,225.420387609065,0.0,0,0,0,0,2,0.0,1.017391304347826,1.0,15.2941176470588,1.0,0.0,3765009.444,17215.7135529262,-73.80724769023509,-61.66434016723935,1679.69037167207,109057.015,141
136,1562,0,Under,Under,713.816440677966,0,855.165327594262,2854.78116783815,25,2,1,206.907018360108,0,-61.6677401655074,-57.62804078312317,3662.93347215473,7.902391555557403,14.017272720108526,18.127619766955164,14.571170850632202,13.867715640829156,21.444899436639,38.794711013185854,68.9850017205098,76.72634494652478,478.649932157395,0.0,4,2,3,0,3,50.0,1.1785714285714286,1.005952380952381,23.3220338983051,0.889570552147239,0.0858895705521472,2129837.631,16851.1132558002,-52.50432388540143,-13.051834224805472,1986.63257157747,73685.662,227
137,1563,0,Under,Under,696.020575562701,0,796.843444507826,4384.77480499825,49,11,6,42.0644063374901,1,-3.39075987925507,6.36556854190673,5128.10686101662,7.902391555557418,14.01727272010852,18.127619766955164,14.571170850632187,13.867715640829138,30.0228592112946,38.794711013185896,96.5790024087138,76.72634494652475,670.109905020353,3.225806451612903,31,6,10,24,12,222.0,1.7180851063829787,1.0106382978723405,22.4887459807074,0.67687074829932,0.142857142857143,2212075.225,18680.9607079891,12.887012609603016,9.803921568627423,2322.13016782002,14979.651,239
138,1564,2,Local,Local,575.239169139466,0,523.420241832455,4900.71675555148,54,22,6,42.3127751934977,1,44.7910762601154,62.10136418520332,5128.10686101662,7.902391555557418,14.01727272010852,18.127619766955164,14.571170850632187,13.867715640829138,30.0228592112946,38.794711013185896,96.5790024087138,76.72634494652475,670.109905020353,1.5151515151515151,66,8,12,0,12,68.0,3.1704545454545454,1.056818181818182,24.2678571428571,0.626229508196721,0.327868852459016,2136488.664,19321.9740656162,39.86284403944534,6.161137440758247,2251.64990698256,846.97,120
139,1565,0,Under,Under,515.239342723005,0,482.915724155477,4728.85136733081,53,18,0,319.077171889835,1,20.2486242722738,35.68991212793963,5128.10686101662,7.902391555557418,14.01727272010852,18.127619766955164,14.571170850632187,13.867715640829138,30.0228592112946,38.794711013185896,96.5790024087138,76.72634494652475,670.109905020353,0.0,12,4,3,0,9,31.0,2.064516129032258,1.032258064516129,19.9859154929577,0.933842239185751,0.0381679389312977,2071787.976,19230.4007288123,5.287488728067763,6.666666666666695,1897.46503386904,6569.943,128
140,1566,0,Under,Under,580.224261363636,0,542.49913154314,4087.85253574474,47,0,4,100.9246028949,0,-3.76700422277868,8.26171588579144,4944.96018740888,7.902391555557426,14.017272720108515,18.127619766955178,14.571170850632196,13.867715640829154,28.9506142394626,38.79471101318603,93.1297523226883,76.72634494652478,646.177408412483,0.0,8,3,5,0,9,40.0,1.6883116883116882,1.0129870129870129,23.5568181818182,0.926380368098159,0.0521472392638037,2077655.785,20237.7074336549,-22.75609181296136,-2.2624434389140764,1565.58268638964,21048.194,138
141,1567,0,Under,Under,571.279214030612,1,159.315985653584,4753.69503880391,50,14,6,51.2705413946679,0,15.9833936779134,29.16715104693194,5128.10686101662,7.902391555557418,14.01727272010852,18.127619766955164,14.571170850632187,13.867715640829138,30.0228592112946,38.794711013185896,96.5790024087138,76.72634494652475,670.109905020353,7.5,80,9,17,0,19,97.0,2.182572614107884,1.045643153526971,24.9820971867008,0.730769230769231,0.25,2238250.958,20146.134096851,22.10117509156618,1.8181818181818543,1273.55961111192,4215.242,328
142,1568,2,Local,Both,1091.63065589124,0,276.925403681624,4721.6222244622,49,15,5,167.911359717737,0,1.53728752995368,11.903264146244092,5128.10686101662,7.902391555557418,14.01727272010852,18.127619766955164,14.571170850632187,13.867715640829138,30.0228592112946,38.794711013185896,96.5790024087138,76.72634494652475,670.109905020353,2.73972602739726,73,7,19,28,11,324.0,2.199004975124378,1.0248756218905473,21.2205438066465,0.576923076923077,0.25,2633889.149,18175.1822740304,27.352176092841628,12.85954184556156,1055.03002807831,1742.853,258
143,1569,0,Under,Under,594.133481493507,0,669.495030190471,3883.23324025298,21,1,0,307.54874011929,0,-9.71999602797355,3.0274290354226694,3968.16397109283,8.869009353588226,11.67312392506854,14.77265326587951,14.94437813360337,15.851058003744864,10.4884777153497,37.542051955994594,54.3227974123996,71.79739568194165,612.120072231392,0.0,3,3,4,0,9,26.0,2.4761904761904763,1.0714285714285714,25.487012987013,0.872413793103448,0.113793103448276,1950269.073,16828.0440907854,-23.683148549996588,-5.67735739970674,961.48425840039,999.381,71
144,1570,0,Under,Under,1246.33840271493,0,668.18507340115,3522.18885863644,27,19,6,54.4866813402796,0,-4.05024454082954,5.970781779521159,3920.62698079169,9.226990603192778,11.483766282221248,14.420178862405798,15.18434377617842,15.949332616663233,9.80842310349255,36.490803291707,52.6544533092788,71.55852149542255,616.928858961927,0.0,34,5,17,1,13,86.0,3.733333333333333,1.022222222222222,25.986301369863,0.721393034825871,0.238805970149254,2326881.06,14642.3731398603,-11.269836322693388,7.103594296985848,1027.64047217131,6263.278,83
145,1571,2,Global,Local,270.527922912206,0,645.571710350976,1651.74678984242,10,27,1,197.072996915816,4,6.44701231242745,17.38245559944593,3066.25536358441,8.940906816868026,11.498765091352569,14.523109359997148,14.972137457896665,15.99857989398888,7.37216700631087,37.31517008124393,40.8028788767528,71.2785283939616,478.372422680412,0.0,14,4,6,1,7,73.0,2.9142857142857146,1.0285714285714285,33.1459694989107,0.904109589041096,0.089041095890411,2783185.391,13342.4209159761,35.71300141234341,-8.074992300298154,1227.95245949993,0.0,68
146,1572,0,Under,Under,605.798571428571,0,841.002045387456,504.243087385112,2,0,0,421.495108152332,2,18.3031665184982,20.946961476773964,1756.68667102036,9.451699244423915,11.471985250995129,14.339330616679934,15.351024293289724,15.910650631520593,4.52926332995415,35.88699288328405,23.7622671528843,71.77487442333464,278.275496963356,0.0,0,0,0,0,0,0.0,1.0,1.0,32.2307692307692,0.935064935064935,0.012987012987013,3028099.333,10452.6121401499,-45.60335070321279,-32.77520881990084,1509.94002773358,89764.355,42
147,1573,0,Under,Under,4084.11130434783,0,1148.05753936921,580.418234173205,3,5,2,160.398572151512,3,34.6448366857651,45.23310614562293,2639.21950015021,12.00079639477166,11.338341110911603,13.422187280929856,17.241849803421466,15.471841791964128,9.09656169247927,30.91524476103221,38.5934928371793,74.02896000169373,449.652475247524,0.0,0,0,0,0,1,0.0,1.0833333333333333,1.0,19.8695652173913,0.263157894736842,0.105263157894737,2894971.8,7664.8325601749,19.74464220345088,37.73135835285543,1490.55359723154,51967.776,43
148,1574,0,Under,Under,823.664152542373,0,1468.75368934967,2311.05936854741,27,4,8,85.3084708470448,4,62.4205882063085,82.78663085575535,3363.87306414592,10.81838754770997,11.76333570970976,13.94513776613068,16.228297196622805,15.217818859831365,15.9761541891189,42.94977051886704,63.8152624289942,78.74918982502844,535.65704415553,0.0,14,3,9,0,9,44.0,4.555555555555555,1.1111111111111112,25.819209039548,0.878048780487805,0.109756097560976,2450067.615,11385.8776364553,17.84455254868668,18.17703198831026,1099.39553912162,23906.101,27
149,1575,0,Under,Under,323.817714285714,0,1069.10355431862,6185.09444771553,71,13,7,65.0533800038658,1,-2.14321232117639,7.037664758142789,4335.9495612409,8.71986118941608,11.706317055541607,14.954728724251668,14.7054070997603,14.936720602881003,18.1019945341666,48.01453876783625,111.541754330121,87.10148910436634,561.996577959977,0.0,26,6,11,0,12,54.0,1.8487394957983196,1.0420168067226891,26.1516483516484,0.838785046728972,0.142523364485981,2137165.045,13550.5021527956,-3.3831753984443496,27.993767680303048,718.206782058835,127.559,171
150,1576,0,Under,Under,338.878952380952,0,670.042665591342,5413.63482448699,71,9,12,72.4352452163285,0,-15.0837448519114,0.3431641749660343,3694.83903673908,8.451372172155205,11.63373417380533,15.103396777946076,14.56039112286815,14.893934123769824,14.6678603205851,47.25169454821949,98.275193521272,88.19387100560246,463.49072136973,0.0,28,6,10,0,11,51.0,1.589403973509934,1.033112582781457,27.1009615384615,0.882793017456359,0.112219451371571,2232748.932,13318.1775704431,-6.968150091137898,10.971310217067357,378.419499046496,464.959,181
151,1577,2,Local,Local,1485.87504545455,0,274.156326788257,3673.90071397097,41,15,2,13.6901754612082,0,75.0739630801872,84.95207436469333,2781.51330812217,7.998651661870353,12.31417112407117,15.634149361391362,14.812408587693971,14.08307581406706,25.8333898276351,41.99156528648435,87.4215107671468,87.04774272652786,388.549426325228,0.0,60,9,15,15,14,488.0,6.413793103448276,1.2413793103448276,27.8404255319149,0.565217391304348,0.244565217391304,2523135.7,11429.7540970399,57.12078007525188,-2.6571075980527223,301.349560807957,670.085,97
152,1578,0,Under,Under,400.71985915493,1,146.955650600209,2777.11607864537,40,7,3,141.224248662774,0,21.9292219636459,31.616654294579508,2230.16464461323,7.857560855521306,12.526229989975723,15.799558942510318,14.89095008629754,13.83037099917189,24.4087042710969,41.39696049467896,73.4509724835731,86.75928011298947,321.433841891387,0.0,25,6,9,0,11,55.0,6.785714285714286,1.4285714285714286,27.4548736462094,0.84,0.109090909090909,1806912.321,5757.85183841928,-34.16733899628061,-22.5348373943056,598.875365483909,2.503,38
153,1633,1,Under,Global,6433.72407407407,0,791.955018445684,1225.4941807393,5,15,5,117.703865458151,4,51.8678438807086,71.3951602531262,4273.66778415177,6.802256449076886,14.339975453255896,18.57276845274022,14.957950569434022,15.046160686680771,45.8472987771958,19.28398114047859,69.9608486654821,53.43836155690276,1352.83050847458,5.0,40,6,11,0,11,99.0,5.956521739130435,1.0,17.4,0.333333333333333,0.291666666666667,3958509.667,14769.7139801744,-16.272364937780985,-13.193963202909094,845.168417201048,8874.224,26
154,1634,2,Global,Global,7959.16731707317,0,513.452870970844,1655.609429023,9,20,6,40.8158695114616,0,3.77734910679448,11.762911582594334,4120.37947826058,7.723267655302494,14.751072595553383,17.696376386420564,14.527037367986678,14.694905404962023,35.9906040889119,21.793921653620263,58.3335125103999,56.66153239622295,2280.4500013654,5.555555555555555,36,7,14,0,14,196.0,1.4143426294820718,1.0358565737051793,20.3414634146341,0.375,0.21875,3977219.0,17701.4886613696,6.531234981126281,-6.891910458297359,847.851869683381,1593.31,343
155,1635,2,Global,Global,4579.10309433962,0,469.366860419663,1279.74481004833,4,20,9,69.1442885411224,5,27.6017620380871,38.274289391242085,4248.70997490619,8.309518709069149,15.012748166103746,17.138526743636994,14.252748285809542,14.471320960324658,31.7214006425946,24.08954099826001,54.1657028151745,59.29597694020788,2992.17132116005,14.285714285714286,7,4,5,0,6,35.0,1.7142857142857144,1.020408163265306,19.6037735849057,0.644444444444444,0.0888888888888889,3780676.522,17042.6956384257,-12.85376016389544,-0.2807991166198579,1021.58034498206,9059.878,68
156,1636,2,Global,Global,4617.82373333333,0,705.129029373353,1766.93672725223,15,22,2,55.4112185414407,0,26.3358028439302,42.278213821069066,4412.36972792221,8.047586499908904,14.372292032227138,17.77487663685345,14.45761088249719,14.0829811666445,28.3684639680599,32.70463350753225,73.5247477464227,71.97043490047513,1479.16529785163,8.333333333333334,24,4,12,0,9,149.0,1.8795180722891565,1.0,15.6027397260274,0.5625,0.203125,3139622.258,15039.0596741135,33.78896273888836,17.357596113995466,1299.47315416,1887.486,136
157,1637,2,Global,Global,1070.61296167247,0,1046.10656526231,4105.06768818543,37,22,9,42.3139584260289,1,12.3921516229151,23.174325202910907,5036.53352421275,7.902391555557422,14.017272720108515,18.12761976695518,14.57117085063218,13.867715640829145,29.4867367253786,38.79471101318596,94.8543773657011,76.72634494652473,658.143656716418,3.0303030303030303,99,8,18,7,13,175.0,1.9477611940298507,1.0634328358208955,22.609756097561,0.539033457249071,0.390334572490706,2398768.0,14761.7760706477,66.35712536376424,36.475001384890845,1629.06875983658,67.692,342
158,1638,0,Under,Under,690.529981762918,0,1172.1607538003,4472.4979028958,49,10,9,93.381522984956,1,64.2236247101045,81.64557302417806,5036.53352421275,7.902391555557422,14.017272720108515,18.12761976695518,14.57117085063218,13.867715640829145,29.4867367253786,38.79471101318596,94.8543773657011,76.72634494652473,658.143656716418,3.8461538461538463,78,9,15,7,15,89.0,3.54320987654321,1.123456790123457,24.112462006079,0.698717948717949,0.201923076923077,2201019.962,18680.9607079891,27.08862676669032,7.843137254901897,1984.77455619316,980.549,108
159,1639,0,Under,Under,454.934731051345,0,923.501523347653,4323.97276386644,47,2,2,219.8130699829,0,230.90464303584,271.1046346943403,4853.38685060502,7.902391555557412,14.017272720108506,18.12761976695516,14.571170850632182,13.867715640829116,28.4144917535466,38.7947110131861,91.4051272796756,76.72634494652476,634.211160108549,7.142857142857143,14,4,12,5,11,130.0,10.666666666666666,1.2222222222222223,23.2713936430318,0.891472868217054,0.0439276485788114,2164153.483,19505.1207392239,-21.816119864474675,-0.4694835680750193,2354.78778709507,22462.621,21
160,1640,0,Under,Under,410.75053619303,0,807.452181378555,4023.01395650098,44,3,8,47.5673414875678,0,252.574129903995,298.2736331826648,4212.37349297794,7.902391555557423,14.017272720108515,18.12761976695517,14.571170850632177,13.867715640829148,24.6616343521348,38.79471101318595,79.3327519785863,76.72634494652479,550.447421981004,0.0,9,3,6,0,9,32.0,5.615384615384615,1.0,21.9624664879357,0.946778711484594,0.0280112044817927,2143627.415,20054.5607600471,-29.07847926180328,-15.981735159817315,2254.13549624012,31540.646,31
161,1641,0,Under,Under,435.73928988764,0,781.91205316003,5073.05828751893,57,0,10,123.982288379592,0,161.827689217659,159.82819236867795,4944.96018740888,7.902391555557426,14.017272720108515,18.127619766955178,14.571170850632196,13.867715640829154,28.9506142394626,38.79471101318603,93.1297523226883,76.72634494652478,646.177408412483,0.0,3,3,2,0,8,23.0,3.789473684210526,1.0,21.1011235955056,0.964285714285714,0.0142857142857143,2046481.943,19321.9740656162,-8.62333475681934,2.369668246445436,1942.08318798923,11745.91,34
162,1642,0,Under,Under,471.613768907563,0,427.021794586063,4758.55857574014,52,4,3,129.659871352487,0,22.5353087920758,37.185787043701936,5036.53352421275,7.902391555557422,14.017272720108515,18.12761976695518,14.57117085063218,13.867715640829145,29.4867367253786,38.79471101318596,94.8543773657011,76.72634494652473,658.143656716418,8.333333333333334,12,4,10,0,9,40.0,2.8936170212765955,1.0212765957446808,20.1684210526316,0.956916099773243,0.0317460317460317,2153284.997,20054.5607600471,-11.954140186876645,0.4566210045662237,1668.07580263017,3057.974,108
163,1643,0,Under,Under,481.250933476395,0,271.180281789963,4509.25377644402,37,13,3,46.888942319394,0,31.3344727023153,46.70439946204054,5036.53352421275,7.902391555557422,14.017272720108515,18.12761976695518,14.57117085063218,13.867715640829145,29.4867367253786,38.79471101318596,94.8543773657011,76.72634494652473,658.143656716418,5.970149253731344,67,7,14,0,15,64.0,2.2972972972972974,1.0472972972972974,23.4484978540773,0.816091954022989,0.154022988505747,2266028.292,19335.1251639542,5.585971170427249,4.194485042220945,1453.78683379564,2448.202,222
164,1644,0,Under,Under,648.658051948052,0,533.816312403983,4367.43340646543,31,19,0,243.158365210746,3,7.58078885268162,21.31533660954892,4042.37791770825,9.6037853136533,12.524576121560177,15.675217256754108,15.62281588728584,14.890371419454793,17.2505636188354,36.31393526062462,65.3367630467087,74.91331071170403,607.630854653399,0.0,12,2,3,0,9,93.0,1.8833333333333333,1.0166666666666666,24.047619047619,0.686274509803922,0.274509803921569,2192882.929,17869.7366875911,-9.384469994038852,-9.514549914653935,1328.43702652136,1998.393,107
165,1645,0,Under,Under,855.969951923077,0,518.227648082806,2854.21610862154,26,20,5,19.3292248839349,2,4.0224186758841,19.335111590863857,3736.93233126888,9.66125883526342,11.460998454626786,14.263932869616877,15.5064678079467,15.874576447034665,9.90170648670701,35.35532893060575,50.8853620202764,71.97387415639547,595.640279549862,0.0,19,4,7,0,12,102.0,1.4319526627218937,1.0,25.6699507389163,0.724867724867725,0.174603174603175,2556565.5,15802.1903435069,-5.986586407617427,-5.407231528396872,1317.65822929891,4221.756,253
166,1646,2,Both,Local,388.830813308688,0,280.599910642781,3647.01071147596,32,11,2,200.307641208065,3,-16.4210416475842,-8.591288584766923,3871.02147391414,11.780455144384344,11.349893168442623,13.501464176812789,17.078408854491837,15.509771962015025,13.0516281931149,31.243878912268983,56.2393845424311,73.84755117605559,655.515382259875,0.0,9,4,8,0,7,65.0,1.2038461538461538,1.0038461538461538,26.9815157116451,0.947470817120623,0.0350194552529183,2473764.077,14517.9004658949,27.162703340971262,6.6551319319996125,1424.05441802279,935.893,357
167,1647,0,Under,Under,281.428301639344,0,457.321492906602,3044.3452800076,28,17,0,366.415232247423,2,-11.7307827737398,-6.258093226043641,3794.08579024989,11.71978478914641,11.353073995604586,13.523292851320704,17.033405840237553,15.520215929665984,12.7138129047873,31.336952511651845,55.0226397633221,73.79718448282676,641.406789706032,0.0,6,4,3,0,8,31.0,1.4680851063829787,1.0,27.6114754098361,0.963855421686747,0.0344234079173838,2417474.159,9647.01499468426,28.458214240466685,57.31646700416751,1624.76714090787,15405.455,98
168,1648,0,Under,Under,7104.87636363636,0,812.268311132825,335.737493277889,2,4,2,168.652348671994,1,-70.6934982373709,-67.79630371684293,953.051486165353,12.000796394771616,11.338341110911578,13.42218728092986,17.241849803421434,15.471841791964096,3.28486950006196,30.91524476103221,13.9365390800925,74.02896000169379,162.374504950495,0.0,2,1,0,0,6,205.0,1.3548387096774197,1.0,15.3636363636364,0.555555555555556,0.0,3153875.0,9781.21330026373,-55.0715961908397,-61.025224298517,1667.81347120092,115410.641,78
169,1649,0,Under,Under,4101.98738095238,0,1196.09652369941,375.96384940468,3,2,0,226.978613137858,2,-16.7426075653511,-7.460994928962371,1591.22133884327,11.302211384453976,11.941138490654025,13.695838825323063,16.523399676203947,15.248177726200067,8.70014607661173,44.00590908000649,28.0195890640075,74.87148569438378,267.436539276496,0.0,0,0,4,0,5,24.0,3.2222222222222223,1.1111111111111112,18.5,0.6,0.0666666666666667,3247844.143,9775.63128668243,-25.799426195828136,-34.89028822062767,1268.22977826158,95641.0,14
170,1650,0,Under,Under,310.287660621762,0,1331.64707183151,3697.89609064143,50,1,2,153.293499889415,1,19.1683423942472,32.74734388061302,2819.48723622095,10.705379609860149,12.456134696639934,13.92963132651949,15.909596262086316,15.057091717609408,20.2837768339853,49.36409066232017,56.8401444144723,75.39360453078548,468.322957198443,0.0,1,1,2,0,5,18.0,1.657142857142857,1.0,28.3290155440415,0.975274725274725,0.0082417582417582,1759740.338,12963.3467799197,-19.39985540507833,-13.001255490955348,869.161566589337,42695.534,57
171,1651,2,Local,Local,278.174414383562,0,958.719661826276,6026.88066955215,83,32,9,34.3440056276071,0,36.7968951334115,49.24972992570714,3672.3028156896,9.923934636860428,12.161027272669658,14.333081226578235,15.435660811399362,15.009716985886769,22.0552421991018,48.99487260527102,82.0760611620512,80.69729465407796,557.239455947749,1.25,80,8,15,0,15,66.0,3.382608695652174,1.0956521739130434,30.446735395189,0.811594202898551,0.172101449275362,2215928.462,13378.6877195914,33.68547068599861,9.7956060462337,471.918371958528,965.969,127
172,1652,0,Under,Under,461.328162162162,0,620.671223566191,2769.06565999107,30,19,9,123.476945847293,0,-18.0541592922831,-11.984488505386665,2528.41188539045,8.455498227550313,11.627532730561828,15.098559545016126,14.558094257590785,14.901324215951222,9.91481015945382,47.36523875376298,67.1392707293377,88.20623464930567,316.842598408079,0.0,11,3,6,0,7,49.0,1.5714285714285714,1.0357142857142858,30.0923913043478,0.845238095238095,0.148809523809524,2313144.909,13124.993690848,-9.178992583581064,-22.94360073777381,101.005610265228,164.768,85
173,1653,0,Under,Under,934.381936416185,0,414.188432059684,2604.24894532261,21,7,3,46.0112471882348,1,-19.3690290107286,-11.370111596671649,2976.33853029711,8.362095184934839,11.767917095791564,15.208061776621705,14.610089246711462,14.734031964913973,14.9367000198745,45.33199308873876,82.0003391641825,87.93603330058161,381.722265524588,0.0,1,1,3,0,4,37.0,1.2826086956521738,1.0217391304347827,21.6763005780347,0.908536585365854,0.0548780487804878,2204745.16,7540.08983812585,-24.782757558705377,18.42054647336545,343.40556102988,169.609,111
174,1710,2,Global,Global,7745.02627906977,0,465.069154625062,666.083687642085,4,9,4,14.0176453807815,1,63.9434752815526,77.836484643472,5983.13489781247,6.802256449076912,14.339975453255924,18.5727684527403,14.95795056943404,15.046160686680812,64.1862182880741,19.283981140478545,97.9451881316748,53.43836155690287,1893.96271186441,0.0,9,3,8,0,11,53.0,4.315789473684211,1.0,24.6046511627907,0.833333333333333,0.0277777777777778,3467593.741,9333.26646000374,9.921628335136624,28.210952155973764,476.00755716644,6936.292,54
